"name","ipadd4","ipadd6","cluster","portgroup","privnet","mac","dhcpfqdn"
"de-rhr-bang2zz268-01","212.227.42.119","2001:08d8:181f:8000::017f","rhr2-vc12-cl01","vmvlan364","privnet3799","00:50:56:ae:48:bb","rhr2-dhcp15.por-ngcs.lan"
