"name","ipadd4","ipadd6","cluster","portgroup","privnet","mac","dhcpfqdn"
"de-rhr-bang2zz268-02","212.227.42.120","2001:08d8:181f:8000::0180","rhr2-vc12-cl02","vmvlan364","privnet3799","00:50:56:ae:07:35","rhr2-dhcp15.por-ngcs.lan"
